time,step-size,{bodyFMU}.body.body.omega.flow,{bodyFMU}.body.body.v.flow[1],{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{bodyFMU}.body.wheel_left_rotation,{bodyFMU}.body.wheel_right_rotation,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensor1FMU}.sensor1.lf_1_sensor_reading,{sensor2FMU}.sensor2.lf_1_sensor_reading
0.4400000000000002,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
0.45000000000000023,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
0.46000000000000024,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,255.00000000000006,254.00000000000006
0.47000000000000025,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.48000000000000026,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.49000000000000027,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,255.00000000000006,254.00000000000006
0.5000000000000002,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,255.00000000000006,254.00000000000006
0.5100000000000002,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,255.00000000000006,254.00000000000006
0.5200000000000002,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.5300000000000002,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,255.00000000000006,254.00000000000006
0.5400000000000003,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,255.00000000000006,254.00000000000006
0.5500000000000003,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.5600000000000003,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
0.5700000000000003,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,255.00000000000006,255.00000000000006
0.5800000000000003,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,255.00000000000006,254.00000000000006
0.5900000000000003,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.6000000000000003,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
0.6100000000000003,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.6200000000000003,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,255.00000000000006,254.00000000000006
0.6300000000000003,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.6400000000000003,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,255.00000000000006,254.00000000000006
0.6500000000000004,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
0.6600000000000004,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.6700000000000004,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.6800000000000004,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.6900000000000004,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.7000000000000004,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.7100000000000004,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.7200000000000004,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
0.7300000000000004,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.7400000000000004,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.7500000000000004,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.7600000000000005,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.7700000000000005,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
0.7800000000000005,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,255.00000000000006,254.00000000000006
0.7900000000000005,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.8000000000000005,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
0.8100000000000005,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,255.00000000000006,254.00000000000006
0.8200000000000005,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
0.8300000000000005,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,255.00000000000006,254.00000000000006
0.8400000000000005,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
0.8500000000000005,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,255.00000000000006,255.00000000000006
0.8600000000000005,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
0.8700000000000006,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.8800000000000006,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
0.8900000000000006,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,255.00000000000006,255.00000000000006
0.9000000000000006,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.9100000000000006,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
0.9200000000000006,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
0.9300000000000006,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
0.9400000000000006,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,255.00000000000006,254.00000000000006
0.9500000000000006,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,255.00000000000006,255.00000000000006
0.9600000000000006,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.9700000000000006,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.9800000000000006,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.9900000000000007,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,255.00000000000006,254.00000000000006
1.0000000000000007,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
1.0100000000000007,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
1.0200000000000007,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
1.0300000000000007,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
1.0400000000000007,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
1.0500000000000007,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
1.0600000000000007,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
1.0700000000000007,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
1.0800000000000007,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.1,-0.1,255.00000000000006,254.00000000000006
1.0900000000000007,0.01,0.0,0.003272944873187979,0.0,0.138,-0.0799861454373893,0.0,4.481269372712208E-4,-4.481269372712208E-4,0.2,-0.2,254.00000000000006,254.00000000000006
1.1000000000000008,0.01,0.0,0.007408241516680874,0.0,0.138,-0.07993510812340682,0.0,0.0020242874587227716,-0.0020242874587227716,0.2,-0.2,254.00000000000006,255.00000000000006
1.1100000000000008,0.01,0.0,0.008598100206745491,0.0,0.138,-0.07985517596386248,0.0,0.004441398613880683,-0.004441398613880683,0.2,-0.2,254.00000000000006,254.00000000000006
1.1200000000000008,0.01,0.0,0.00920587312467379,0.0,0.138,-0.07976666696477232,0.0,0.007109523975723859,-0.007109523975723859,0.2,-0.2,254.00000000000006,254.00000000000006
1.1300000000000008,0.01,0.0,0.009757546784113948,0.0,0.138,-0.0796723859520295,0.0,0.009950587076243314,-0.009950587076243314,0.2,-0.2,254.00000000000006,254.00000000000006
1.1400000000000008,0.01,0.0,0.010294278043259619,0.0,0.138,-0.0795726538272794,0.0,0.012955436851301575,-0.012955436851301575,0.3,-0.3,254.00000000000006,254.00000000000006
1.1500000000000008,0.01,0.0,0.014092092000363814,0.0,0.138,-0.07945374785936059,0.0,0.016568272427601633,-0.016568272427601633,0.3,-0.3,254.00000000000006,254.00000000000006
1.1600000000000008,0.01,0.0,0.015467893813614082,0.0,0.138,-0.07930631091169016,0.0,0.021017374930947817,-0.021017374930947817,0.3,-0.3,254.00000000000006,254.00000000000006
1.1700000000000008,0.01,0.0,0.016297692275318104,0.0,0.138,-0.07914821763639845,0.0,0.025780482233494988,-0.025780482233494988,0.3,-0.3,254.00000000000006,254.00000000000006
1.1800000000000008,0.01,0.0,0.017069334624060916,0.0,0.138,-0.07898213511351121,0.0,0.030783196516826518,-0.030783196516826518,0.3,-0.3,255.00000000000006,254.00000000000006
1.1900000000000008,0.01,0.0,0.01782144069424263,0.0,0.138,-0.07880841989355251,0.0,0.03601526336527919,-0.03601526336527919,0.3,-0.3,254.00000000000006,254.00000000000006
1.2000000000000008,0.01,0.0,0.01855701680188809,0.0,0.138,-0.0786272503735374,0.0,0.04147135337007211,-0.04147135337007211,0.3,-0.3,254.00000000000006,254.00000000000006
1.2100000000000009,0.01,0.0,0.019276595895204394,0.0,0.138,-0.07843878938216652,0.0,0.047146575164648805,-0.047146575164648805,0.3,-0.3,254.00000000000006,255.00000000000006
1.2200000000000009,0.01,0.0,0.01998053722050719,0.0,0.138,-0.07824319542427743,0.0,0.053036165317798846,-0.053036165317798846,0.3,-0.3,254.00000000000006,254.00000000000006
1.2300000000000009,0.01,0.0,0.02066918137308882,0.0,0.138,-0.07804062350777535,0.0,0.0591354653577571,-0.0591354653577571,0.3,-0.3,255.00000000000006,255.00000000000006
1.2400000000000009,0.01,0.0,0.02134286082259032,0.0,0.138,-0.07783122526863256,0.0,0.06543991814109881,-0.06543991814109881,0.3,-0.3,254.00000000000006,255.00000000000006
1.2500000000000009,0.01,0.0,0.022001900765507114,0.0,0.138,-0.07761514904743587,0.0,0.07194506556063376,-0.07194506556063376,0.3,-0.3,254.00000000000006,255.00000000000006
1.260000000000001,0.01,0.0,0.022646619328368294,0.0,0.138,-0.07739253996121595,0.0,0.07864654638726204,-0.07864654638726204,0.3,-0.3,254.00000000000006,254.00000000000006
1.270000000000001,0.01,0.0,0.02327732772438457,0.0,0.138,-0.07716353997351205,0.0,0.08554009416434637,-0.08554009416434637,0.3,-0.3,254.00000000000006,255.00000000000006
1.280000000000001,0.01,0.0,0.02389433040388045,0.0,0.138,-0.07692828796290041,0.0,0.09262153514821594,-0.09262153514821594,0.3,-0.3,254.00000000000006,254.00000000000006
1.290000000000001,0.01,0.0,0.024497925201269664,0.0,0.138,-0.07668691979003259,0.0,0.09988678629344988,-0.09988678629344988,0.3,-0.3,254.00000000000006,254.00000000000006
1.300000000000001,0.01,0.0,0.025088403478824337,0.0,0.138,-0.07643956836321712,0.0,0.10733185328194307,-0.10733185328194307,0.3,-0.3,254.00000000000006,255.00000000000006
1.310000000000001,0.01,0.0,0.025666050267318934,0.0,0.138,-0.07618636370257582,0.0,0.11495282859480231,-0.11495282859480231,0.3,-0.3,254.00000000000006,254.00000000000006
1.320000000000001,0.01,0.0,0.026231144403618012,0.0,0.138,-0.07592743300280601,0.0,0.122745889626141,-0.122745889626141,0.3,-0.3,254.00000000000006,254.00000000000006
1.330000000000001,0.01,0.0,0.02678395866527401,0.0,0.138,-0.07566290069457896,0.0,0.13070729683786256,-0.13070729683786256,0.3,-0.3,255.00000000000006,255.00000000000006
1.340000000000001,0.01,0.0,0.027324759902200187,0.0,0.138,-0.07539288850460395,0.0,0.13883339195454195,-0.13883339195454195,0.3,-0.3,255.00000000000006,254.00000000000006
1.350000000000001,0.01,0.0,0.027853809165482156,0.0,0.138,-0.07511751551438724,0.0,0.14712059619753287,-0.14712059619753287,0.3,-0.3,254.00000000000006,254.00000000000006
1.360000000000001,0.01,0.0,0.02837136183339036,0.0,0.138,-0.07483689821771407,0.0,0.1555654085574496,-0.1555654085574496,0.3,-0.3,254.00000000000006,254.00000000000006
1.370000000000001,0.01,0.0,0.028877667734654118,0.0,0.138,-0.07455115057688158,0.0,0.16416440410418892,-0.16416440410418892,0.3,-0.3,254.00000000000006,254.00000000000006
1.380000000000001,0.01,0.0,0.02937297126905686,0.0,0.138,-0.07426038407770977,0.0,0.17291423233367617,-0.17291423233367617,0.3,-0.3,254.00000000000006,255.00000000000006
1.390000000000001,0.01,0.0,0.029857511525410798,0.0,0.138,-0.07396470778335694,0.0,0.18181161555053763,-0.18181161555053763,0.3,-0.3,255.00000000000006,254.00000000000006
1.400000000000001,0.01,0.0,0.030331522396967847,0.0,0.138,-0.07366422838696585,0.0,0.19085334728591885,-0.19085334728591885,0.3,-0.3,254.00000000000006,254.00000000000006
1.410000000000001,0.01,0.0,0.030795232694322692,0.0,0.138,-0.07335905026316566,0.0,0.20003629074968438,-0.20003629074968438,0.3,-0.3,254.00000000000006,254.00000000000006
1.420000000000001,0.01,0.0,0.031248866255862318,0.0,0.138,-0.07304927551845489,0.0,0.20935737731625256,-0.20935737731625256,0.3,-0.3,254.00000000000006,254.00000000000006
1.430000000000001,0.01,0.0,0.03169264205581538,0.0,0.138,-0.07273500404048926,0.0,0.21881360504333397,-0.21881360504333397,0.3,-0.3,254.00000000000006,254.00000000000006
1.440000000000001,0.01,0.0,0.032126774309953664,0.0,0.138,-0.07241633354629878,0.0,0.22840203722285898,-0.22840203722285898,0.3,-0.3,255.00000000000006,254.00000000000006
1.450000000000001,0.01,0.0,0.03255147257899658,0.0,0.138,-0.07209335962945689,0.0,0.23811980096339413,-0.23811980096339413,0.3,-0.3,255.00000000000006,255.00000000000006
1.460000000000001,0.01,0.0,0.032966941869768465,0.0,0.138,-0.07176617580622446,0.0,0.24796408580336388,-0.24796408580336388,0.3,-0.3,254.00000000000006,255.00000000000006
1.470000000000001,0.01,0.0,0.033373382734157915,0.0,0.138,-0.07143487356069136,0.0,0.25793214235440803,-0.25793214235440803,0.3,-0.3,254.00000000000006,254.00000000000006
1.480000000000001,0.01,0.0,0.03377099136592641,0.0,0.138,-0.07109954238893679,0.0,0.26802128097421984,-0.26802128097421984,0.3,-0.3,254.00000000000006,254.00000000000006
1.490000000000001,0.01,0.0,0.03415995969541341,0.0,0.138,-0.07076026984223012,0.0,0.27822887046822375,-0.27822887046822375,0.3,-0.3,255.00000000000006,255.00000000000006
1.500000000000001,0.01,0.0,0.03454047548218335,0.0,0.138,-0.0704171415692929,0.0,0.2885523368194676,-0.2885523368194676,0.3,-0.3,254.00000000000006,254.00000000000006
1.5100000000000011,0.01,0.0,0.03491272240565939,0.0,0.138,-0.07007024135764252,0.0,0.29898916194611425,-0.29898916194611425,0.3,-0.3,255.00000000000006,254.00000000000006
1.5200000000000011,0.01,0.0,0.03527688015378758,0.0,0.138,-0.0697196511740374,0.0,0.30953688248593386,-0.30953688248593386,0.3,-0.3,254.00000000000006,254.00000000000006
1.5300000000000011,0.01,0.0,0.03563312450977441,0.0,0.138,-0.06936545120404335,0.0,0.3201930886072103,-0.3201930886072103,0.3,-0.3,254.00000000000006,254.00000000000006
1.5400000000000011,0.01,0.0,0.03598162743693936,0.0,0.138,-0.06900771989073998,0.0,0.3309554228454871,-0.3309554228454871,0.3,-0.3,255.00000000000006,255.00000000000006
1.5500000000000012,0.01,0.0,0.03632255716172361,0.0,0.138,-0.06864653397258623,0.0,0.34182157896559184,-0.34182157896559184,0.3,-0.3,254.00000000000006,254.00000000000006
1.5600000000000012,0.01,0.0,0.03665607825489497,0.0,0.138,-0.06828196852046282,0.0,0.3527893008483893,-0.3527893008483893,0.3,-0.3,254.00000000000006,254.00000000000006
1.5700000000000012,0.01,0.0,0.036982351710988036,0.0,0.138,-0.06791409697390989,0.0,0.36385638140172666,-0.36385638140172666,0.3,-0.3,254.00000000000006,255.00000000000006
1.5800000000000012,0.01,0.0,0.037301535026018184,0.0,0.138,-0.06754299117657708,0.0,0.3750206614950439,-0.3750206614950439,0.3,-0.3,254.00000000000006,254.00000000000006
1.5900000000000012,0.01,0.0,0.037613782273506736,0.0,0.138,-0.06716872141090335,0.0,0.3862800289171364,-0.3862800289171364,0.3,-0.3,254.00000000000006,255.00000000000006
1.6000000000000012,0.01,0.0,0.03791924417885403,0.0,0.138,-0.06679135643204313,0.0,0.3976324173565661,-0.3976324173565661,0.3,-0.3,255.00000000000006,254.00000000000006
1.6100000000000012,0.01,0.0,0.03821806819209636,0.0,0.138,-0.06641096350105521,0.0,0.40907580540422844,-0.40907580540422844,0.3,-0.3,254.00000000000006,254.00000000000006
1.6200000000000012,0.01,0.0,0.03851039855908182,0.0,0.138,-0.06602760841737045,0.0,0.4206082155775944,-0.4206082155775944,0.3,-0.3,254.00000000000006,255.00000000000006
1.6300000000000012,0.01,0.0,0.03879637639109946,0.0,0.138,-0.06564135555055393,0.0,0.4322277133661571,-0.4322277133661571,0.3,-0.3,254.00000000000006,254.00000000000006
1.6400000000000012,0.01,0.0,0.03907613973299539,0.0,0.138,-0.06525226787137693,0.0,0.4439324062976205,-0.4439324062976205,0.3,-0.3,254.00000000000006,255.00000000000006
1.6500000000000012,0.01,0.0,0.03934982362980856,0.0,0.138,-0.06486040698221363,0.0,0.45572044302438114,-0.45572044302438114,0.3,-0.3,254.00000000000006,254.00000000000006
1.6600000000000013,0.01,0.0,0.039617560191958695,0.0,0.138,-0.06446583314677726,0.0,0.46759001242986065,-0.46759001242986065,0.3,-0.3,254.00000000000006,254.00000000000006
1.6700000000000013,0.01,0.0,0.03987947865901743,0.0,0.138,-0.06406860531921017,0.0,0.4795393427542591,-0.4795393427542591,0.3,-0.3,255.00000000000006,254.00000000000006
1.6800000000000013,0.01,0.0,0.04013570546209386,0.0,0.138,-0.06366878117254164,0.0,0.49156670073930503,-0.49156670073930503,0.3,-0.3,254.00000000000006,254.00000000000006
1.6900000000000013,0.01,0.0,0.04038636428486424,0.0,0.138,-0.06326641712652734,0.0,0.5036703907915924,-0.5036703907915924,0.3,-0.3,254.00000000000006,254.00000000000006
1.7000000000000013,0.01,0.0,0.04063157612327558,0.0,0.138,-0.06286156837488378,0.0,0.5158487541640966,-0.5158487541640966,0.3,-0.3,254.00000000000006,254.00000000000006
1.7100000000000013,0.01,0.0,0.04087145934395182,0.0,0.138,-0.06245428891193104,0.0,0.5281001681554796,-0.5281001681554796,0.3,-0.3,255.00000000000006,255.00000000000006
1.7200000000000013,0.01,0.0,0.04110612974133073,0.0,0.138,-0.06204463155865635,0.0,0.5404230453267908,-0.5404230453267908,0.3,-0.3,255.00000000000006,254.00000000000006
